EstimateElextricConsumptionCleaned
Timestamp,Date and Time,GUESS
1496361600,2017-06-02T00:00:00,12.359
1496448000,2017-06-03T00:00:00,12.6185
1496534400,2017-06-04T00:00:00,12.8172
1496620800,2017-06-05T00:00:00,13.2043
1496707200,2017-06-06T00:00:00,13.1285
1496793600,2017-06-07T00:00:00,13.3873
1496880000,2017-06-08T00:00:00,13.5812
1496966400,2017-06-09T00:00:00,13.8623
1497052800,2017-06-10T00:00:00,13.5227
1497139200,2017-06-11T00:00:00,13.338
1497225600,2017-06-12T00:00:00,13.1286
1497312000,2017-06-13T00:00:00,13.0055
1497398400,2017-06-14T00:00:00,12.6976
1497484800,2017-06-15T00:00:00,12.5498
1497571200,2017-06-16T00:00:00,12.5128
1497657600,2017-06-17T00:00:00,12.6488
1497744000,2017-06-18T00:00:00,12.7231
1497830400,2017-06-19T00:00:00,12.8626
1497916800,2017-06-20T00:00:00,12.9081
1498003200,2017-06-21T00:00:00,12.9918
1498089600,2017-06-22T00:00:00,12.9025
1498176000,2017-06-23T00:00:00,13.1459
1498262400,2017-06-24T00:00:00,13.1588
1498348800,2017-06-25T00:00:00,12.8618
1498435200,2017-06-26T00:00:00,12.7456
1498521600,2017-06-27T00:00:00,12.6552
1498608000,2017-06-28T00:00:00,12.8747
1498694400,2017-06-29T00:00:00,12.6293
1498780800,2017-06-30T00:00:00,12.5519
1498867200,2017-07-01T00:00:00,12.7843
1498953600,2017-07-02T00:00:00,13.4757
1499040000,2017-07-03T00:00:00,13.6918
1499126400,2017-07-04T00:00:00,13.845
1499212800,2017-07-05T00:00:00,13.6142
1499299200,2017-07-06T00:00:00,13.7768
1499385600,2017-07-07T00:00:00,13.5727
1499472000,2017-07-08T00:00:00,13.4444
1499558400,2017-07-09T00:00:00,12.8415
1499644800,2017-07-10T00:00:00,13.1671
1499731200,2017-07-11T00:00:00,13.4082
1499817600,2017-07-12T00:00:00,13.7458
1499904000,2017-07-13T00:00:00,13.9267
1499990400,2017-07-14T00:00:00,14.0449
1500076800,2017-07-15T00:00:00,13.7939
1500163200,2017-07-16T00:00:00,14.3612
1500249600,2017-07-17T00:00:00,14.0118
1500336000,2017-07-18T00:00:00,13.6621
1500422400,2017-07-19T00:00:00,13.0957
1500508800,2017-07-20T00:00:00,12.9074
1500595200,2017-07-21T00:00:00,12.6252
1500681600,2017-07-22T00:00:00,12.5703
1500768000,2017-07-23T00:00:00,12.149
1500854400,2017-07-24T00:00:00,11.9961
1500940800,2017-07-25T00:00:00,11.8172
1501027200,2017-07-26T00:00:00,11.7962
1501113600,2017-07-27T00:00:00,11.8242
1501200000,2017-07-28T00:00:00,11.8914
1501286400,2017-07-29T00:00:00,11.9742
1501372800,2017-07-30T00:00:00,11.8182
1501459200,2017-07-31T00:00:00,11.5766
1501545600,2017-08-01T00:00:00,11.6956
1501632000,2017-08-02T00:00:00,11.8008
1501718400,2017-08-03T00:00:00,11.568
1501804800,2017-08-04T00:00:00,11.8259
1501891200,2017-08-05T00:00:00,11.9832
1501977600,2017-08-06T00:00:00,11.8509
1502064000,2017-08-07T00:00:00,11.8824
1502150400,2017-08-08T00:00:00,11.9884
1502236800,2017-08-09T00:00:00,12.4071
1502323200,2017-08-10T00:00:00,12.9179
1502409600,2017-08-11T00:00:00,13.1331
1502496000,2017-08-12T00:00:00,13.235
1502582400,2017-08-13T00:00:00,13.9341
1502668800,2017-08-14T00:00:00,14.2218
1502755200,2017-08-15T00:00:00,14.7201
1502841600,2017-08-16T00:00:00,14.6001
1502928000,2017-08-17T00:00:00,15.2753
1503014400,2017-08-18T00:00:00,15.3504
1503100800,2017-08-19T00:00:00,15.5904
1503187200,2017-08-20T00:00:00,15.3203
1503273600,2017-08-21T00:00:00,15.0953
1503360000,2017-08-22T00:00:00,14.1499
1503446400,2017-08-23T00:00:00,14.5851
1503532800,2017-08-24T00:00:00,13.3571
1503619200,2017-08-25T00:00:00,12.5793
1503705600,2017-08-26T00:00:00,11.8292
1503792000,2017-08-27T00:00:00,12.116
1503878400,2017-08-28T00:00:00,12.2526
1503964800,2017-08-29T00:00:00,13.068
1504051200,2017-08-30T00:00:00,13.1073
1504137600,2017-08-31T00:00:00,14.0023
1504224000,2017-09-01T00:00:00,15.0561
1504310400,2017-09-02T00:00:00,15.709
1504396800,2017-09-03T00:00:00,15.508
1504483200,2017-09-04T00:00:00,15.9599
1504569600,2017-09-05T00:00:00,16.4141
1504656000,2017-09-06T00:00:00,16.2144
1504742400,2017-09-07T00:00:00,16.2793
1504828800,2017-09-08T00:00:00,16.1717
1504915200,2017-09-09T00:00:00,16.3248
1505001600,2017-09-10T00:00:00,16.1842
1505088000,2017-09-11T00:00:00,16.2605
1505174400,2017-09-12T00:00:00,16.2382
1505260800,2017-09-13T00:00:00,16.6228
1505347200,2017-09-14T00:00:00,16.5954
1505433600,2017-09-15T00:00:00,16.6641
1505520000,2017-09-16T00:00:00,16.6641
1505606400,2017-09-17T00:00:00,17.1861
1505692800,2017-09-18T00:00:00,16.882
1505779200,2017-09-19T00:00:00,16.8621
1505865600,2017-09-20T00:00:00,16.1739
1505952000,2017-09-21T00:00:00,16.6748
1506038400,2017-09-22T00:00:00,16.4855
1506124800,2017-09-23T00:00:00,16.8908
1506211200,2017-09-24T00:00:00,16.855
1506297600,2017-09-25T00:00:00,16.8221
1506384000,2017-09-26T00:00:00,16.5264
1506470400,2017-09-27T00:00:00,17.0193
1506556800,2017-09-28T00:00:00,17.0357
1506643200,2017-09-29T00:00:00,17.5285
1506729600,2017-09-30T00:00:00,17.0686
1506816000,2017-10-01T00:00:00,16.8221
1506902400,2017-10-02T00:00:00,17.2785
1506988800,2017-10-03T00:00:00,18.0735
1507075200,2017-10-04T00:00:00,17.9008
1507161600,2017-10-05T00:00:00,17.0846
1507248000,2017-10-06T00:00:00,16.9688
1507334400,2017-10-07T00:00:00,17.3455
1507420800,2017-10-08T00:00:00,18.2552
1507507200,2017-10-09T00:00:00,18.4392
1507593600,2017-10-10T00:00:00,18.0544
1507680000,2017-10-11T00:00:00,18.1381
1507766400,2017-10-12T00:00:00,18.6066
1507852800,2017-10-13T00:00:00,18.2217
1507939200,2017-10-14T00:00:00,17.9373
1508025600,2017-10-15T00:00:00,18.3665
1508112000,2017-10-16T00:00:00,18.773
1508198400,2017-10-17T00:00:00,19.018
1508284800,2017-10-18T00:00:00,19.3827
1508371200,2017-10-19T00:00:00,19.9943
1508457600,2017-10-20T00:00:00,20.9082
1508544000,2017-10-21T00:00:00,21.2751
1508630400,2017-10-22T00:00:00,21.0434
1508716800,2017-10-23T00:00:00,20.99
1508803200,2017-10-24T00:00:00,21.0434
1508889600,2017-10-25T00:00:00,21.6493
1508976000,2017-10-26T00:00:00,22.3711
1509062400,2017-10-27T00:00:00,21.4312
1509148800,2017-10-28T00:00:00,20.5436
1509235200,2017-10-29T00:00:00,20.6317
1509321600,2017-10-30T00:00:00,20.7645
1509408000,2017-10-31T00:00:00,20.7738
1509494400,2017-11-01T00:00:00,19.8351
1509580800,2017-11-02T00:00:00,19.0589
1509667200,2017-11-03T00:00:00,19.2824
1509753600,2017-11-04T00:00:00,20.1454
1509840000,2017-11-05T00:00:00,19.7446
1509926400,2017-11-06T00:00:00,19.3289
1510012800,2017-11-07T00:00:00,19.5858
1510099200,2017-11-08T00:00:00,20.2207
1510185600,2017-11-09T00:00:00,20.2831
1510272000,2017-11-10T00:00:00,20.1521
1510358400,2017-11-11T00:00:00,19.0118
1510444800,2017-11-12T00:00:00,17.6429
1510531200,2017-11-13T00:00:00,17.6113
1510617600,2017-11-14T00:00:00,16.8676
1510704000,2017-11-15T00:00:00,16.8416
1510790400,2017-11-16T00:00:00,16.6285
1510876800,2017-11-17T00:00:00,17.5458
1510963200,2017-11-18T00:00:00,18.6388
1511049600,2017-11-19T00:00:00,20.2002
1511136000,2017-11-20T00:00:00,20.8833
1511222400,2017-11-21T00:00:00,21.7615
1511308800,2017-11-22T00:00:00,21.1955
1511395200,2017-11-23T00:00:00,21.2931
1511481600,2017-11-24T00:00:00,20.9047
1511568000,2017-11-25T00:00:00,21.2562
1511654400,2017-11-26T00:00:00,21.0814
1511740800,2017-11-27T00:00:00,20.9415
1511827200,2017-11-28T00:00:00,20.5708
1511913600,2017-11-29T00:00:00,21.5035
1512000000,2017-11-30T00:00:00,21.6571
1512086400,2017-12-01T00:00:00,22.3122
1512172800,2017-12-02T00:00:00,22.331
1512259200,2017-12-03T00:00:00,22.6895
1512345600,2017-12-04T00:00:00,22.8143
1512432000,2017-12-05T00:00:00,23.1525
1512518400,2017-12-06T00:00:00,23.9905
1512604800,2017-12-07T00:00:00,24.1232
1512691200,2017-12-08T00:00:00,24.0585
1512777600,2017-12-09T00:00:00,24.8946
1512864000,2017-12-10T00:00:00,25.227
1512950400,2017-12-11T00:00:00,25.6208
1513036800,2017-12-12T00:00:00,25.7382
1513123200,2017-12-13T00:00:00,25.6938
1513209600,2017-12-14T00:00:00,26.4482
1513296000,2017-12-15T00:00:00,26.7366
1513382400,2017-12-16T00:00:00,26.6701
1513468800,2017-12-17T00:00:00,27.136
1513555200,2017-12-18T00:00:00,28.0964
1513641600,2017-12-19T00:00:00,28.2925
1513728000,2017-12-20T00:00:00,27.7183
1513814400,2017-12-21T00:00:00,27.0619
1513900800,2017-12-22T00:00:00,27.3614
1513987200,2017-12-23T00:00:00,27.1984
1514073600,2017-12-24T00:00:00,27.0645
1514160000,2017-12-25T00:00:00,25.8367
1514246400,2017-12-26T00:00:00,25.8889
1514332800,2017-12-27T00:00:00,26.4114
1514419200,2017-12-28T00:00:00,26.8555
1514505600,2017-12-29T00:00:00,27.1167
1514592000,2017-12-30T00:00:00,27.3257
1514678400,2017-12-31T00:00:00,27.6131
1514764800,2018-01-01T00:00:00,28.288
1514851200,2018-01-02T00:00:00,28.8294
1514937600,2018-01-03T00:00:00,28.657
1515024000,2018-01-04T00:00:00,28.941
1515110400,2018-01-05T00:00:00,28.1854
1515196800,2018-01-06T00:00:00,28.5216
1515283200,2018-01-07T00:00:00,28.2907
1515369600,2018-01-08T00:00:00,28.2158
1515456000,2018-01-09T00:00:00,28.0418
1515542400,2018-01-10T00:00:00,28.2655
1515628800,2018-01-11T00:00:00,28.887
1515715200,2018-01-12T00:00:00,29.7571
1515801600,2018-01-13T00:00:00,29.8539
1515888000,2018-01-14T00:00:00,30.2719
1515974400,2018-01-15T00:00:00,30.4471
1516060800,2018-01-16T00:00:00,30.9301
1516147200,2018-01-17T00:00:00,31.5929
1516233600,2018-01-18T00:00:00,31.7565
1516320000,2018-01-19T00:00:00,32.0635
1516406400,2018-01-20T00:00:00,32.8952
1516492800,2018-01-21T00:00:00,33.813
1516579200,2018-01-22T00:00:00,34.3005
1516665600,2018-01-23T00:00:00,34.8167
1516752000,2018-01-24T00:00:00,35.0749
1516838400,2018-01-25T00:00:00,35.4079
1516924800,2018-01-26T00:00:00,35.8698
1517011200,2018-01-27T00:00:00,36.0259
1517097600,2018-01-28T00:00:00,35.9574
1517184000,2018-01-29T00:00:00,36.1274
1517270400,2018-01-30T00:00:00,36.6472
1517356800,2018-01-31T00:00:00,35.5203
1517443200,2018-02-01T00:00:00,35.5873
1517529600,2018-02-02T00:00:00,35.778
1517616000,2018-02-03T00:00:00,35.5811
1517702400,2018-02-04T00:00:00,35.9918
1517788800,2018-02-05T00:00:00,36.9619
1517875200,2018-02-06T00:00:00,37.383
1517961600,2018-02-07T00:00:00,38.4532
1518048000,2018-02-08T00:00:00,37.7285
1518134400,2018-02-09T00:00:00,37.1222
1518220800,2018-02-10T00:00:00,37.1197
1518307200,2018-02-11T00:00:00,35.93
1518393600,2018-02-12T00:00:00,34.9645
1518480000,2018-02-13T00:00:00,33.8515
1518566400,2018-02-14T00:00:00,34.2135
1518652800,2018-02-15T00:00:00,33.494
1518739200,2018-02-16T00:00:00,33.4105
1518825600,2018-02-17T00:00:00,32.8046
1518912000,2018-02-18T00:00:00,33.1335
1518998400,2018-02-19T00:00:00,33.0139
1519084800,2018-02-20T00:00:00,32.5208
1519171200,2018-02-21T00:00:00,32.4551
1519257600,2018-02-22T00:00:00,33.199
1519344000,2018-02-23T00:00:00,33.1342
1519430400,2018-02-24T00:00:00,33.2148
1519516800,2018-02-25T00:00:00,33.72
1519603200,2018-02-26T00:00:00,33.2866
1519689600,2018-02-27T00:00:00,33.881
1519776000,2018-02-28T00:00:00,33.4431
1519862400,2018-03-01T00:00:00,34.8916
1519948800,2018-03-02T00:00:00,36.12
1520035200,2018-03-03T00:00:00,38.3435
1520121600,2018-03-04T00:00:00,38.5519
1520208000,2018-03-05T00:00:00,39.4118
1520294400,2018-03-06T00:00:00,39.925
1520380800,2018-03-07T00:00:00,40.63
1520467200,2018-03-08T00:00:00,40.251
1520553600,2018-03-09T00:00:00,39.5574
1520640000,2018-03-10T00:00:00,37.7503
1520726400,2018-03-11T00:00:00,37.6048
1520812800,2018-03-12T00:00:00,38.0294
1520899200,2018-03-13T00:00:00,38.1001
1520985600,2018-03-14T00:00:00,37.6402
1521072000,2018-03-15T00:00:00,37.0035
1521158400,2018-03-16T00:00:00,37.3572
1521244800,2018-03-17T00:00:00,37.6756
1521331200,2018-03-18T00:00:00,37.884
1521417600,2018-03-19T00:00:00,37.9582
1521504000,2018-03-20T00:00:00,37.0963
1521590400,2018-03-21T00:00:00,37.6603
1521676800,2018-03-22T00:00:00,37.8892
1521763200,2018-03-23T00:00:00,37.3214
1521849600,2018-03-24T00:00:00,37.8574
1521936000,2018-03-25T00:00:00,37.2618
1522022400,2018-03-26T00:00:00,37.0757
1522108800,2018-03-27T00:00:00,38.0063
1522195200,2018-03-28T00:00:00,37.3735
1522281600,2018-03-29T00:00:00,37.7085
1522368000,2018-03-30T00:00:00,38.788
1522454400,2018-03-31T00:00:00,37.2576
1522540800,2018-04-01T00:00:00,37.7208
1522627200,2018-04-02T00:00:00,37.2746
1522713600,2018-04-03T00:00:00,36.9846
1522800000,2018-04-04T00:00:00,36.8004
1522886400,2018-04-05T00:00:00,36.2798
1522972800,2018-04-06T00:00:00,34.7942
1523059200,2018-04-07T00:00:00,36.4455
1523145600,2018-04-08T00:00:00,36.2592
1523232000,2018-04-09T00:00:00,35.9628
1523318400,2018-04-10T00:00:00,35.9958
1523404800,2018-04-11T00:00:00,36.4568
1523491200,2018-04-12T00:00:00,36.3909
1523577600,2018-04-13T00:00:00,37.2801
1523664000,2018-04-14T00:00:00,36.2858
1523750400,2018-04-15T00:00:00,36.8536
1523836800,2018-04-16T00:00:00,37.0901
1523923200,2018-04-17T00:00:00,37.523
1524009600,2018-04-18T00:00:00,37.9827
1524096000,2018-04-19T00:00:00,39.3212
1524182400,2018-04-20T00:00:00,38.8209
1524268800,2018-04-21T00:00:00,39.6132
1524355200,2018-04-22T00:00:00,39.5051
1524441600,2018-04-23T00:00:00,39.9373
1524528000,2018-04-24T00:00:00,39.8292
1524614400,2018-04-25T00:00:00,38.4968
1524700800,2018-04-26T00:00:00,37.1643
1524787200,2018-04-27T00:00:00,37.5878
1524873600,2018-04-28T00:00:00,36.6908
1524960000,2018-04-29T00:00:00,36.8896
1525046400,2018-04-30T00:00:00,37.2273
1525132800,2018-05-01T00:00:00,37.4622
1525219200,2018-05-02T00:00:00,37.9348
1525305600,2018-05-03T00:00:00,38.1444
1525392000,2018-05-04T00:00:00,37.6193
1525478400,2018-05-05T00:00:00,38.4278
1525564800,2018-05-06T00:00:00,37.2642
1525651200,2018-05-07T00:00:00,36.6689
1525737600,2018-05-08T00:00:00,35.5752
1525824000,2018-05-09T00:00:00,36.2755
1525910400,2018-05-10T00:00:00,36.3806
1525996800,2018-05-11T00:00:00,36.1301
1526083200,2018-05-12T00:00:00,36.4452
1526169600,2018-05-13T00:00:00,36.9873
1526256000,2018-05-14T00:00:00,36.497
1526342400,2018-05-15T00:00:00,36.8969
1526428800,2018-05-16T00:00:00,37.7521
1526515200,2018-05-17T00:00:00,37.1217
1526601600,2018-05-18T00:00:00,37.8793
1526688000,2018-05-19T00:00:00,37.4825
1526774400,2018-05-20T00:00:00,37.3382
1526860800,2018-05-21T00:00:00,38.2401
1526947200,2018-05-22T00:00:00,38.4204
1527033600,2018-05-23T00:00:00,37.8072
1527120000,2018-05-24T00:00:00,38.407
1527206400,2018-05-25T00:00:00,39.667
1527292800,2018-05-26T00:00:00,40.1856
1527379200,2018-05-27T00:00:00,41.1399
1527465600,2018-05-28T00:00:00,41.3253
1527552000,2018-05-29T00:00:00,41.0897
1527638400,2018-05-30T00:00:00,41.7696
1527724800,2018-05-31T00:00:00,42.782
1527811200,2018-06-01T00:00:00,42.4071
1527897600,2018-06-02T00:00:00,42.0321
1527984000,2018-06-03T00:00:00,41.9946
1528070400,2018-06-04T00:00:00,43.007
1528156800,2018-06-05T00:00:00,45.3223
1528243200,2018-06-06T00:00:00,45.121
1528329600,2018-06-07T00:00:00,44.8976
1528416000,2018-06-08T00:00:00,44.9102
1528502400,2018-06-09T00:00:00,45.3617
1528588800,2018-06-10T00:00:00,44.7126
1528675200,2018-06-11T00:00:00,43.8727
1528761600,2018-06-12T00:00:00,42.5824
1528848000,2018-06-13T00:00:00,42.4103
1528934400,2018-06-14T00:00:00,42.8404
1529020800,2018-06-15T00:00:00,43.1845
1529107200,2018-06-16T00:00:00,44.1738
1529193600,2018-06-17T00:00:00,45.4642
1529280000,2018-06-18T00:00:00,46.4965
1529366400,2018-06-19T00:00:00,47.1112
1529452800,2018-06-20T00:00:00,47.812
1529539200,2018-06-21T00:00:00,48.7456
1529625600,2018-06-22T00:00:00,48.8394
1529712000,2018-06-23T00:00:00,48.7719
1529798400,2018-06-24T00:00:00,49.5777
1529884800,2018-06-25T00:00:00,49.4636
1529971200,2018-06-26T00:00:00,49.0658
1530057600,2018-06-27T00:00:00,47.5628
1530144000,2018-06-28T00:00:00,46.9882
1530230400,2018-06-29T00:00:00,46.7323
1530316800,2018-06-30T00:00:00,45.6535
1530403200,2018-07-01T00:00:00,44.3435
1530489600,2018-07-02T00:00:00,43.5972
1530576000,2018-07-03T00:00:00,42.2391
1530662400,2018-07-04T00:00:00,42.7767
1530748800,2018-07-05T00:00:00,41.8547
1530835200,2018-07-06T00:00:00,42.4642
1530921600,2018-07-07T00:00:00,43.3231
1531008000,2018-07-08T00:00:00,44.0148
1531094400,2018-07-09T00:00:00,43.7951
1531180800,2018-07-10T00:00:00,45.2447
1531267200,2018-07-11T00:00:00,45.2886
1531353600,2018-07-12T00:00:00,45.4644
1531440000,2018-07-13T00:00:00,44.7176
1531526400,2018-07-14T00:00:00,43.7073
1531612800,2018-07-15T00:00:00,42.6091
1531699200,2018-07-16T00:00:00,41.9063
1531785600,2018-07-17T00:00:00,42.1046
1531872000,2018-07-18T00:00:00,43.5541
1531958400,2018-07-19T00:00:00,44.6129
1532044800,2018-07-20T00:00:00,44.8627
1532131200,2018-07-21T00:00:00,45.0506
1532217600,2018-07-22T00:00:00,47.2191
1532304000,2018-07-23T00:00:00,49.2544
1532390400,2018-07-24T00:00:00,49.5094
1532476800,2018-07-25T00:00:00,49.9205
1532563200,2018-07-26T00:00:00,49.9307
1532649600,2018-07-27T00:00:00,50.7498
1532736000,2018-07-28T00:00:00,51.102
1532822400,2018-07-29T00:00:00,51.6875
1532908800,2018-07-30T00:00:00,51.1568
1532995200,2018-07-31T00:00:00,51.5916
1533081600,2018-08-01T00:00:00,51.3859
1533168000,2018-08-02T00:00:00,51.6317
1533254400,2018-08-03T00:00:00,52.4275
1533340800,2018-08-04T00:00:00,54.6823
1533427200,2018-08-05T00:00:00,53.9379
1533513600,2018-08-06T00:00:00,53.5908
1533600000,2018-08-07T00:00:00,53.5677
1533686400,2018-08-08T00:00:00,53.6874
1533772800,2018-08-09T00:00:00,53.2403
1533859200,2018-08-10T00:00:00,53.4347
1533945600,2018-08-11T00:00:00,52.6086
1534032000,2018-08-12T00:00:00,52.0985
1534118400,2018-08-13T00:00:00,52.7747
1534204800,2018-08-14T00:00:00,51.8064
1534291200,2018-08-15T00:00:00,51.7277
1534377600,2018-08-16T00:00:00,52.1504
1534464000,2018-08-17T00:00:00,51.0093
1534550400,2018-08-18T00:00:00,50.7769
1534636800,2018-08-19T00:00:00,50.3033
1534723200,2018-08-20T00:00:00,50.3033
1534809600,2018-08-21T00:00:00,50.8717
1534896000,2018-08-22T00:00:00,50.8243
1534982400,2018-08-23T00:00:00,50.398
1535068800,2018-08-24T00:00:00,50.239
1535155200,2018-08-25T00:00:00,49.3931
1535241600,2018-08-26T00:00:00,51.1527
1535328000,2018-08-27T00:00:00,53.274
1535414400,2018-08-28T00:00:00,53.8941
1535500800,2018-08-29T00:00:00,53.2476
1535587200,2018-08-30T00:00:00,53.8702
1535673600,2018-08-31T00:00:00,54.5595
1535760000,2018-09-01T00:00:00,55.3575
1535846400,2018-09-02T00:00:00,53.6549
1535932800,2018-09-03T00:00:00,51.3539
1536019200,2018-09-04T00:00:00,49.7832
1536105600,2018-09-05T00:00:00,49.1992
1536192000,2018-09-06T00:00:00,48.7328
1536278400,2018-09-07T00:00:00,48.5778
1536364800,2018-09-08T00:00:00,48.5741
1536451200,2018-09-09T00:00:00,49.828
1536537600,2018-09-10T00:00:00,49.677
1536624000,2018-09-11T00:00:00,50.6927
1536710400,2018-09-12T00:00:00,52.7747
1536796800,2018-09-13T00:00:00,52.9874
1536883200,2018-09-14T00:00:00,52.036
1536969600,2018-09-15T00:00:00,51.5342
1537056000,2018-09-16T00:00:00,50.3299
1537142400,2018-09-17T00:00:00,50.3299
1537228800,2018-09-18T00:00:00,50.3801
1537315200,2018-09-19T00:00:00,49.7779
1537401600,2018-09-20T00:00:00,50.0923
1537488000,2018-09-21T00:00:00,50.8319
1537574400,2018-09-22T00:00:00,51.7324
1537660800,2018-09-23T00:00:00,52.4275
1537747200,2018-09-24T00:00:00,53.221
1537833600,2018-09-25T00:00:00,54.737
1537920000,2018-09-26T00:00:00,54.0166
1538006400,2018-09-27T00:00:00,53.5876
1538092800,2018-09-28T00:00:00,54.099
1538179200,2018-09-29T00:00:00,53.9456
1538265600,2018-09-30T00:00:00,54.6103
1538352000,2018-10-01T00:00:00,55.1216
1538438400,2018-10-02T00:00:00,53.1376
1538524800,2018-10-03T00:00:00,53.0764
1538611200,2018-10-04T00:00:00,53.2693
1538697600,2018-10-05T00:00:00,51.9792
1538784000,2018-10-06T00:00:00,50.5381
1538870400,2018-10-07T00:00:00,49.3955
1538956800,2018-10-08T00:00:00,48.1541
1539043200,2018-10-09T00:00:00,48.081
1539129600,2018-10-10T00:00:00,48.3282
1539216000,2018-10-11T00:00:00,48.8764
1539302400,2018-10-12T00:00:00,48.9777
1539388800,2018-10-13T00:00:00,49.7881
1539475200,2018-10-14T00:00:00,48.37
1539561600,2018-10-15T00:00:00,49.7375
1539648000,2018-10-16T00:00:00,49.9907
1539734400,2018-10-17T00:00:00,49.6868
1539820800,2018-10-18T00:00:00,48.5973
1539907200,2018-10-19T00:00:00,48.8413
1539993600,2018-10-20T00:00:00,48.6782
1540080000,2018-10-21T00:00:00,49.6387
1540166400,2018-10-22T00:00:00,48.9976
1540252800,2018-10-23T00:00:00,49.6752
1540339200,2018-10-24T00:00:00,48.2001
1540425600,2018-10-25T00:00:00,47.922
1540512000,2018-10-26T00:00:00,47.9708
1540598400,2018-10-27T00:00:00,47.6292
1540684800,2018-10-28T00:00:00,47.7268
1540771200,2018-10-29T00:00:00,47.2876
1540857600,2018-10-30T00:00:00,47.2876
1540944000,2018-10-31T00:00:00,49.7276
1541030400,2018-11-01T00:00:00,50.5574
1541116800,2018-11-02T00:00:00,50.498
1541203200,2018-11-03T00:00:00,51.651
1541289600,2018-11-04T00:00:00,50.8187
1541376000,2018-11-05T00:00:00,50.6128
1541462400,2018-11-06T00:00:00,49.2908
1541548800,2018-11-07T00:00:00,47.6264
1541635200,2018-11-08T00:00:00,45.9655
1541721600,2018-11-09T00:00:00,45.1913
1541808000,2018-11-10T00:00:00,43.7398
1541894400,2018-11-11T00:00:00,44.8043
1541980800,2018-11-12T00:00:00,44.6591
1542067200,2018-11-13T00:00:00,44.272
1542153600,2018-11-14T00:00:00,44.514
1542240000,2018-11-15T00:00:00,44.8043
1542326400,2018-11-16T00:00:00,44.7487
1542412800,2018-11-17T00:00:00,44.9075
1542499200,2018-11-18T00:00:00,43.3547
1542585600,2018-11-19T00:00:00,42.2266
1542672000,2018-11-20T00:00:00,42.3351
1542758400,2018-11-21T00:00:00,40.508
1542844800,2018-11-22T00:00:00,39.8297
1542931200,2018-11-23T00:00:00,39.3414
1543017600,2018-11-24T00:00:00,39.155
1543104000,2018-11-25T00:00:00,39.162
1543190400,2018-11-26T00:00:00,38.2678
1543276800,2018-11-27T00:00:00,37.961
1543363200,2018-11-28T00:00:00,38.3075
1543449600,2018-11-29T00:00:00,37.2767
1543536000,2018-11-30T00:00:00,35.8859
1543622400,2018-12-01T00:00:00,34.744
1543708800,2018-12-02T00:00:00,33.9414
1543795200,2018-12-03T00:00:00,33.5287
1543881600,2018-12-04T00:00:00,32.7089
1543968000,2018-12-05T00:00:00,32.168
1544054400,2018-12-06T00:00:00,32.4163
1544140800,2018-12-07T00:00:00,32.1615
1544227200,2018-12-08T00:00:00,31.399
1544313600,2018-12-09T00:00:00,31.1244
1544400000,2018-12-10T00:00:00,31.0877
1544486400,2018-12-11T00:00:00,30.6367
1544572800,2018-12-12T00:00:00,30.2897
1544659200,2018-12-13T00:00:00,30.1509
1544745600,2018-12-14T00:00:00,31.2612
1544832000,2018-12-15T00:00:00,32.0245
1544918400,2018-12-16T00:00:00,31.5735
1545004800,2018-12-17T00:00:00,32.7623
1545091200,2018-12-18T00:00:00,32.7986
1545177600,2018-12-19T00:00:00,33.2597
1545264000,2018-12-20T00:00:00,32.9505
1545350400,2018-12-21T00:00:00,32.2778
1545436800,2018-12-22T00:00:00,32.6641
1545523200,2018-12-23T00:00:00,34.2618
1545609600,2018-12-24T00:00:00,33.5965
1545696000,2018-12-25T00:00:00,34.3375
1545782400,2018-12-26T00:00:00,34.7629
1545868800,2018-12-27T00:00:00,36.1965
1545955200,2018-12-28T00:00:00,37.2451
1546041600,2018-12-29T00:00:00,36.1857
1546128000,2018-12-30T00:00:00,36.3328
1546214400,2018-12-31T00:00:00,36.7743
1546300800,2019-01-01T00:00:00,37.0805
1546387200,2019-01-02T00:00:00,37.4684
1546473600,2019-01-03T00:00:00,37.2996
1546560000,2019-01-04T00:00:00,37.146
1546646400,2019-01-05T00:00:00,38.4341
1546732800,2019-01-06T00:00:00,37.7033
1546819200,2019-01-07T00:00:00,37.4399
1546905600,2019-01-08T00:00:00,38.0172
1546992000,2019-01-09T00:00:00,38.3995
1547078400,2019-01-10T00:00:00,38.435
1547164800,2019-01-11T00:00:00,38.3995
1547251200,2019-01-12T00:00:00,37.5123
1547337600,2019-01-13T00:00:00,37.3075
1547424000,2019-01-14T00:00:00,37.7498
1547510400,2019-01-15T00:00:00,36.5946
1547596800,2019-01-16T00:00:00,35.5899
1547683200,2019-01-17T00:00:00,34.6519
1547769600,2019-01-18T00:00:00,34.3961
1547856000,2019-01-19T00:00:00,34.3142
1547942400,2019-01-20T00:00:00,35.1996
1548028800,2019-01-21T00:00:00,35.1844
1548115200,2019-01-22T00:00:00,34.9935
1548201600,2019-01-23T00:00:00,35.402
1548288000,2019-01-24T00:00:00,36.6003
1548374400,2019-01-25T00:00:00,36.5415
1548460800,2019-01-26T00:00:00,37.0931
1548547200,2019-01-27T00:00:00,36.3106
1548633600,2019-01-28T00:00:00,36.0261
1548720000,2019-01-29T00:00:00,36.4805
1548806400,2019-01-30T00:00:00,36.0127
1548892800,2019-01-31T00:00:00,35.6369
1548979200,2019-02-01T00:00:00,36.2248
